"";"V1";"V2"
"298";-0,403817747685369;-0,0475582674121301
"301";0,495268308339927;-0,126402319778096
"302";-0,197273850651709;-0,22376133363593
"305";-0,103744954804889;0,170211419044351
"307";-0,315036544816708;-0,0633711635280045
"308";0,202807480611297;-0,408182458994733
"309";0,107850440947769;-0,458522678380607
"314";0,214011312845543;0,437611136064811
"316";0,535288412310525;-0,20977011869119
"317";-0,381027331274777;-0,109126782832295
"318";-0,197273850651709;-0,22376133363593
"320";-0,182894366062464;-0,108547946556505
"321";-0,0327360621935484;-0,28646242349356
"322";-0,0863592196201628;-0,299915738556551
"324";0,108336028632527;0,375540066571574
"325";0,205433174044057;0,427093368621584
"326";-0,208368227888864;-0,12414365028344
"327";0,148681752510111;0,253802813525391
"329";-0,0571708762542035;0,170618578654302
"330";-0,0429614241664535;-0,18785990438494
"331";-0,336830118145843;-0,0901081808517827
"332";-0,0533049155874779;0,358609240328235
"333";0,286847095672221;-0,503427702467096
"334";-0,0322052749020656;0,171530814982709
"335";0,198499676238313;0,0157625543675643
"339";0,188077518049683;-0,464430490420551
"341";-0,455970778112085;-0,0343440984714958
"344";0,52078319984078;-0,199994450164922
"345";0,535288412310525;-0,20977011869119
"346";-0,17225379460762;-0,157603628733585
"348";0,173448517843965;0,0719780034725453
"349";-0,314546005335048;-0,149383173399848
"351";0,210489526942062;0,336681305678897
"354";0,181783185276494;0,25001929812336
"355";-0,184743305853148;-0,102490391987166
"356";0,286847095672221;-0,503427702467096
"357";0,286847095672221;-0,503427702467096
"358";-0,154055292670815;-0,25017516752588
"359";-0,0544661912150852;-0,253790248756977
"360";0,195756315344288;0,0743272427531336
"361";0,52078319984078;-0,199994450164922
"365";0,179368294663148;-0,305049958300369
"366";0,285702509295116;0,273611921505584
"367";0,163425575057313;0,358246224080435
"368";0,207799114701243;0,0118146745722838
"370";0,212322939955664;0,148984740525762
"371";0,219936105418916;0,44824063179761
"372";-0,38952522267059;0,020647672894937
"373";-0,341671095656362;-0,163192200240727
"374";0,313014911956841;0,0477859516173422
"375";0,111673495256169;-0,364541095392081
